               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 123,            0.084878,             0.20474,                   0,            0.024475,            0.094086,            0.014934,           0.0034001,             0.12704,             0.16243,                   0,           0.0075844,           0.0075844,           0.0075844
                 124,             0.11204,            0.083049,                   0,            0.024475,            0.094086,            0.014934,           0.0034001,             0.12704,             0.16243,                   0,           0.0075646,           0.0075646,           0.0075646
                 125,             0.11207,            0.099471,                   0,            0.024475,            0.094086,            0.014934,           0.0034001,             0.12704,             0.16243,                   0,           0.0075448,           0.0075448,           0.0075448
                 126,             0.12488,             0.15862,                   0,            0.024475,            0.094086,            0.014934,           0.0034001,             0.12704,             0.16243,                   0,            0.007525,            0.007525,            0.007525
                 127,             0.11519,            0.066726,                   0,                0.01,            0.040323,           0.0052322,           0.0013094,             0.12883,              0.1569,                   0,           0.0075052,           0.0075052,           0.0075052
                 128,            0.083587,             0.18931,                   0,                0.01,            0.040323,           0.0052322,           0.0013094,             0.12883,              0.1569,                   0,           0.0074854,           0.0074854,           0.0074854
                 129,             0.11556,              0.1052,                   0,                0.01,            0.040323,           0.0052322,           0.0013094,             0.12883,              0.1569,                   0,           0.0074656,           0.0074656,           0.0074656
                 130,             0.11016,            0.079972,                   0,                0.01,            0.040323,           0.0052322,           0.0013094,             0.12883,              0.1569,                   0,           0.0074458,           0.0074458,           0.0074458
                 131,             0.12454,             0.17296,                   0,               0.014,            0.056452,           0.0074043,           0.0015941,             0.12847,             0.15834,                   0,            0.007426,            0.007426,            0.007426
                 132,             0.12228,             0.15339,                   0,               0.014,            0.056452,           0.0074043,           0.0015941,             0.12847,             0.15834,                   0,           0.0074062,           0.0074062,           0.0074062
                 133,            0.083338,             0.18858,                   0,               0.014,            0.056452,           0.0074043,           0.0015941,             0.12847,             0.15834,                   0,           0.0073864,           0.0073864,           0.0073864
                 134,             0.12305,             0.14078,                   0,               0.014,            0.056452,           0.0074043,           0.0015941,             0.12847,             0.15834,                   0,           0.0073666,           0.0073666,           0.0073666
                 135,             0.12245,             0.13633,                   0,               0.014,            0.056452,           0.0074418,           0.0016017,             0.12753,             0.16183,                   0,           0.0073468,           0.0073468,           0.0073468
                 136,            0.089652,             0.18247,                   0,               0.014,            0.056452,           0.0074418,           0.0016017,             0.12753,             0.16183,                   0,            0.007327,            0.007327,            0.007327
                 137,             0.10604,             0.08674,                   0,               0.014,            0.056452,           0.0074418,           0.0016017,             0.12753,             0.16183,                   0,           0.0073072,           0.0073072,           0.0073072
                 138,            0.083618,             0.19787,                   0,               0.014,            0.056452,           0.0074418,           0.0016017,             0.12753,             0.16183,                   0,           0.0072874,           0.0072874,           0.0072874
                 139,            0.078565,             0.15061,                   0,            0.011333,            0.045699,           0.0059828,           0.0012822,             0.12639,             0.16666,                   0,           0.0072676,           0.0072676,           0.0072676
                 140,            0.085254,             0.15442,                   0,            0.011333,            0.045699,           0.0059828,           0.0012822,             0.12639,             0.16666,                   0,           0.0072478,           0.0072478,           0.0072478
                 141,             0.12083,             0.13939,                   0,            0.011333,            0.045699,           0.0059828,           0.0012822,             0.12639,             0.16666,                   0,            0.007228,            0.007228,            0.007228
                 142,             0.07855,             0.14594,                   0,            0.011333,            0.045699,           0.0059828,           0.0012822,             0.12639,             0.16666,                   0,           0.0072082,           0.0072082,           0.0072082
                 143,            0.080247,             0.11692,                   0,               0.012,            0.048387,             0.00631,           0.0016609,             0.12431,             0.17516,                   0,           0.0071884,           0.0071884,           0.0071884
                 144,             0.10938,            0.086145,                   0,               0.012,            0.048387,             0.00631,           0.0016609,             0.12431,             0.17516,                   0,           0.0071686,           0.0071686,           0.0071686
                 145,             0.10769,             0.12058,                   0,               0.012,            0.048387,             0.00631,           0.0016609,             0.12431,             0.17516,                   0,           0.0071488,           0.0071488,           0.0071488
                 146,             0.11914,              0.1382,                   0,               0.012,            0.048387,             0.00631,           0.0016609,             0.12431,             0.17516,                   0,            0.007129,            0.007129,            0.007129
                 147,             0.11482,             0.12667,                   0,               0.016,            0.064516,           0.0088433,           0.0017976,             0.12237,             0.18149,                   0,           0.0071092,           0.0071092,           0.0071092
                 148,            0.083592,              0.1479,                   0,               0.016,            0.064516,           0.0088433,           0.0017976,             0.12237,             0.18149,                   0,           0.0070894,           0.0070894,           0.0070894
                 149,             0.11171,             0.10486,                   0,               0.016,            0.064516,           0.0088433,           0.0017976,             0.12237,             0.18149,                   0,           0.0070696,           0.0070696,           0.0070696
                 150,             0.12036,             0.13036,                   0,               0.016,            0.064516,           0.0088433,           0.0017976,             0.12237,             0.18149,                   0,           0.0070498,           0.0070498,           0.0070498
                 151,             0.10858,            0.093685,                   0,            0.023333,            0.094086,             0.01448,           0.0031119,             0.12053,             0.18666,                   0,             0.00703,             0.00703,             0.00703
                 152,            0.083216,             0.11579,                   0,            0.023333,            0.094086,             0.01448,           0.0031119,             0.12053,             0.18666,                   0,           0.0070102,           0.0070102,           0.0070102
                 153,             0.08334,             0.15711,                   0,            0.023333,            0.094086,             0.01448,           0.0031119,             0.12053,             0.18666,                   0,           0.0069904,           0.0069904,           0.0069904
                 154,             0.11075,            0.092614,                   0,            0.023333,            0.094086,             0.01448,           0.0031119,             0.12053,             0.18666,                   0,           0.0069706,           0.0069706,           0.0069706
                 155,            0.080033,             0.14305,                   0,            0.033333,             0.13441,            0.022419,           0.0054745,             0.11984,             0.18925,                   0,           0.0069508,           0.0069508,           0.0069508
                 156,             0.10836,            0.092804,                   0,            0.033333,             0.13441,            0.022419,           0.0054745,             0.11984,             0.18925,                   0,            0.006931,            0.006931,            0.006931
                 157,            0.083389,              0.1409,                   0,            0.033333,             0.13441,            0.022419,           0.0054745,             0.11984,             0.18925,                   0,           0.0069112,           0.0069112,           0.0069112
