               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  78,             0.12027,             0.14316,                   0,            0.014667,             0.05914,            0.008196,           0.0016193,             0.12465,             0.17248,                   0,            0.028595,           0.0065954,           0.0065954
                  79,             0.11797,              0.1244,                   0,            0.014667,             0.05914,            0.008196,           0.0016193,             0.12465,             0.17248,                   0,            0.027664,           0.0066643,           0.0066643
                  80,             0.11862,             0.14799,                   0,            0.019333,            0.077957,            0.012542,           0.0025621,             0.12427,             0.17272,                   0,            0.026733,           0.0067328,           0.0067328
                  81,             0.11795,             0.11738,                   0,            0.019333,            0.077957,            0.012542,           0.0025621,             0.12427,             0.17272,                   0,            0.025801,           0.0068009,           0.0068009
                  82,             0.12462,             0.13532,                   0,            0.019333,            0.077957,            0.012542,           0.0025621,             0.12427,             0.17272,                   0,            0.024869,           0.0068686,           0.0068686
                  83,             0.12093,             0.12501,                   0,            0.022667,            0.091398,            0.012979,           0.0030138,              0.1236,             0.17331,                   0,            0.023936,            0.006936,            0.006936
                  84,             0.12559,             0.14638,                   0,            0.022667,            0.091398,            0.012979,           0.0030138,              0.1236,             0.17331,                   0,            0.023003,           0.0070029,           0.0070029
                  85,             0.11297,             0.10446,                   0,            0.022667,            0.091398,            0.012979,           0.0030138,              0.1236,             0.17331,                   0,            0.022069,           0.0070694,           0.0070694
                  86,             0.12106,             0.14942,                   0,            0.022667,            0.091398,            0.012979,           0.0030138,              0.1236,             0.17331,                   0,            0.021136,           0.0071356,           0.0071356
                  87,             0.11948,             0.12747,                   0,               0.024,            0.096774,            0.013657,           0.0029301,              0.1233,             0.17351,                   0,            0.020201,           0.0072013,           0.0072013
                  88,             0.08402,              0.1683,                   0,               0.024,            0.096774,            0.013657,           0.0029301,              0.1233,             0.17351,                   0,            0.019267,           0.0072667,           0.0072667
                  89,             0.12294,             0.15078,                   0,               0.024,            0.096774,            0.013657,           0.0029301,              0.1233,             0.17351,                   0,            0.018332,           0.0073316,           0.0073316
                  90,             0.12502,             0.14757,                   0,               0.024,            0.096774,            0.013657,           0.0029301,              0.1233,             0.17351,                   0,            0.017396,           0.0073962,           0.0073962
                  91,             0.12501,             0.18295,                   0,               0.028,              0.1129,            0.016036,           0.0031933,             0.12298,             0.17246,                   0,             0.01646,           0.0074604,           0.0074604
                  92,            0.084727,             0.17784,                   0,               0.028,              0.1129,            0.016036,           0.0031933,             0.12298,             0.17246,                   0,            0.015524,           0.0075241,           0.0075241
                  93,            0.084137,             0.17122,                   0,               0.028,              0.1129,            0.016036,           0.0031933,             0.12298,             0.17246,                   0,            0.014587,           0.0075875,           0.0075875
                  94,             0.12435,             0.17029,                   0,               0.028,              0.1129,            0.016036,           0.0031933,             0.12298,             0.17246,                   0,             0.01365,           0.0076505,           0.0076505
                  95,            0.085478,             0.17942,                   0,            0.025333,             0.10215,            0.014443,           0.0029216,             0.12251,             0.17403,                   0,            0.012713,           0.0077131,           0.0077131
                  96,             0.12073,             0.14982,                   0,            0.025333,             0.10215,            0.014443,           0.0029216,             0.12251,             0.17403,                   0,            0.011775,           0.0077752,           0.0077752
                  97,             0.12847,              0.1501,                   0,            0.025333,             0.10215,            0.014443,           0.0029216,             0.12251,             0.17403,                   0,            0.010837,            0.007837,            0.007837
                  98,             0.12341,             0.13622,                   0,            0.025333,             0.10215,            0.014443,           0.0029216,             0.12251,             0.17403,                   0,           0.0098984,           0.0078984,           0.0078984
                  99,             0.13122,             0.19536,                   0,               0.032,             0.12903,            0.019465,           0.0040615,             0.12165,             0.17779,                   0,           0.0089594,           0.0079594,           0.0079594
                 100,             0.11652,              0.1399,                   0,               0.032,             0.12903,            0.019465,           0.0040615,             0.12165,             0.17779,                   0,             0.00802,             0.00802,             0.00802
                 101,             0.10893,            0.090253,                   0,               0.032,             0.12903,            0.019465,           0.0040615,             0.12165,             0.17779,                   0,             0.00802,             0.00802,             0.00802
                 102,               0.131,             0.14932,                   0,               0.032,             0.12903,            0.019465,           0.0040615,             0.12165,             0.17779,                   0,           0.0080002,           0.0080002,           0.0080002
                 103,             0.11608,             0.11679,                   0,               0.028,              0.1129,            0.016188,           0.0035855,             0.12132,             0.17806,                   0,           0.0079804,           0.0079804,           0.0079804
                 104,             0.12188,             0.16379,                   0,               0.028,              0.1129,            0.016188,           0.0035855,             0.12132,             0.17806,                   0,           0.0079606,           0.0079606,           0.0079606
                 105,             0.11006,            0.092745,                   0,               0.028,              0.1129,            0.016188,           0.0035855,             0.12132,             0.17806,                   0,           0.0079408,           0.0079408,           0.0079408
                 106,            0.085106,             0.18705,                   0,               0.028,              0.1129,            0.016188,           0.0035855,             0.12132,             0.17806,                   0,            0.007921,            0.007921,            0.007921
                 107,             0.12033,             0.15242,                   0,              0.0325,             0.10484,             0.01877,           0.0038605,             0.12085,             0.17851,                   0,           0.0079012,           0.0079012,           0.0079012
                 108,             0.12189,             0.12769,                   0,              0.0325,             0.10484,             0.01877,           0.0038605,             0.12085,             0.17851,                   0,           0.0078814,           0.0078814,           0.0078814
                 109,              0.1175,             0.17447,                   0,              0.0325,             0.10484,             0.01877,           0.0038605,             0.12085,             0.17851,                   0,           0.0078616,           0.0078616,           0.0078616
                 110,             0.11963,              0.1925,                   0,              0.0325,             0.10484,             0.01877,           0.0038605,             0.12085,             0.17851,                   0,           0.0078418,           0.0078418,           0.0078418
                 111,             0.11096,             0.13932,                   0,            0.028333,            0.091398,            0.015918,           0.0032887,             0.11999,             0.18091,                   0,            0.007822,            0.007822,            0.007822
                 112,             0.12255,             0.15567,                   0,            0.028333,            0.091398,            0.015918,           0.0032887,             0.11999,             0.18091,                   0,           0.0078022,           0.0078022,           0.0078022
                 113,             0.11441,             0.11223,                   0,            0.028333,            0.091398,            0.015918,           0.0032887,             0.11999,             0.18091,                   0,           0.0077824,           0.0077824,           0.0077824
                 114,             0.11292,             0.13098,                   0,            0.028333,            0.091398,            0.015918,           0.0032887,             0.11999,             0.18091,                   0,           0.0077626,           0.0077626,           0.0077626
                 115,             0.11223,             0.13349,                   0,               0.025,            0.080645,            0.013687,           0.0033908,             0.11929,             0.18187,                   0,           0.0077428,           0.0077428,           0.0077428
                 116,             0.11044,              0.1272,                   0,               0.025,            0.080645,            0.013687,           0.0033908,             0.11929,             0.18187,                   0,            0.007723,            0.007723,            0.007723
                 117,             0.11273,              0.1204,                   0,               0.025,            0.080645,            0.013687,           0.0033908,             0.11929,             0.18187,                   0,           0.0077032,           0.0077032,           0.0077032
                 118,             0.07773,             0.15138,                   0,               0.025,            0.080645,            0.013687,           0.0033908,             0.11929,             0.18187,                   0,           0.0076834,           0.0076834,           0.0076834
                 119,             0.11675,             0.14224,                   0,                0.03,            0.096774,            0.017187,           0.0043702,              0.1184,             0.18457,                   0,           0.0076636,           0.0076636,           0.0076636
                 120,              0.1216,             0.13009,                   0,                0.03,            0.096774,            0.017187,           0.0043702,              0.1184,             0.18457,                   0,           0.0076438,           0.0076438,           0.0076438
                 121,            0.084413,             0.16008,                   0,                0.03,            0.096774,            0.017187,           0.0043702,              0.1184,             0.18457,                   0,            0.007624,            0.007624,            0.007624
                 122,             0.10865,            0.098753,                   0,                0.03,            0.096774,            0.017187,           0.0043702,              0.1184,             0.18457,                   0,           0.0076042,           0.0076042,           0.0076042
                 123,            0.087995,             0.19069,                   0,              0.0375,             0.12097,            0.021818,           0.0050884,              0.1179,             0.18572,                   0,           0.0075844,           0.0075844,           0.0075844
                 124,             0.11016,             0.12573,                   0,              0.0375,             0.12097,            0.021818,           0.0050884,              0.1179,             0.18572,                   0,           0.0075646,           0.0075646,           0.0075646
                 125,            0.080341,             0.14055,                   0,              0.0375,             0.12097,            0.021818,           0.0050884,              0.1179,             0.18572,                   0,           0.0075448,           0.0075448,           0.0075448
                 126,             0.11694,             0.14547,                   0,              0.0375,             0.12097,            0.021818,           0.0050884,              0.1179,             0.18572,                   0,            0.007525,            0.007525,            0.007525
                 127,              0.1267,             0.15399,                   0,            0.040833,             0.13172,            0.024695,           0.0066296,             0.11712,             0.18725,                   0,           0.0075052,           0.0075052,           0.0075052
                 128,             0.10508,             0.10691,                   0,            0.040833,             0.13172,            0.024695,           0.0066296,             0.11712,             0.18725,                   0,           0.0074854,           0.0074854,           0.0074854
                 129,             0.11661,             0.15642,                   0,            0.040833,             0.13172,            0.024695,           0.0066296,             0.11712,             0.18725,                   0,           0.0074656,           0.0074656,           0.0074656
                 130,             0.12106,              0.1442,                   0,            0.040833,             0.13172,            0.024695,           0.0066296,             0.11712,             0.18725,                   0,           0.0074458,           0.0074458,           0.0074458
                 131,             0.12282,             0.15036,                   0,            0.046667,             0.15054,            0.027488,           0.0084389,             0.11695,             0.18762,                   0,            0.007426,            0.007426,            0.007426
                 132,             0.12141,             0.17332,                   0,            0.046667,             0.15054,            0.027488,           0.0084389,             0.11695,             0.18762,                   0,           0.0074062,           0.0074062,           0.0074062
                 133,             0.12329,             0.14002,                   0,            0.046667,             0.15054,            0.027488,           0.0084389,             0.11695,             0.18762,                   0,           0.0073864,           0.0073864,           0.0073864
                 134,             0.11287,             0.12667,                   0,            0.046667,             0.15054,            0.027488,           0.0084389,             0.11695,             0.18762,                   0,           0.0073666,           0.0073666,           0.0073666
                 135,             0.11796,             0.15023,                   0,             0.04941,             0.14247,            0.031123,           0.0098077,              0.1161,             0.19028,                   0,           0.0073468,           0.0073468,           0.0073468
                 136,            0.080971,             0.15866,                   0,             0.04941,             0.14247,            0.031123,           0.0098077,              0.1161,             0.19028,                   0,            0.007327,            0.007327,            0.007327
                 137,             0.10537,             0.10863,                   0,             0.04941,             0.14247,            0.031123,           0.0098077,              0.1161,             0.19028,                   0,           0.0073072,           0.0073072,           0.0073072
                 138,             0.11448,             0.14332,                   0,             0.04941,             0.14247,            0.031123,           0.0098077,              0.1161,             0.19028,                   0,           0.0072874,           0.0072874,           0.0072874
                 139,             0.11975,             0.16902,                   0,            0.059801,             0.17473,            0.038936,            0.010178,             0.11564,             0.19119,                   0,           0.0072676,           0.0072676,           0.0072676
                 140,             0.11652,             0.15937,                   0,            0.059801,             0.17473,            0.038936,            0.010178,             0.11564,             0.19119,                   0,           0.0072478,           0.0072478,           0.0072478
                 141,             0.11627,             0.12754,                   0,            0.059801,             0.17473,            0.038936,            0.010178,             0.11564,             0.19119,                   0,            0.007228,            0.007228,            0.007228
                 142,             0.11143,             0.13377,                   0,            0.059801,             0.17473,            0.038936,            0.010178,             0.11564,             0.19119,                   0,           0.0072082,           0.0072082,           0.0072082
                 143,             0.11256,             0.14092,                   0,            0.058664,             0.17742,            0.040944,             0.01051,             0.11495,             0.19302,                   0,           0.0071884,           0.0071884,           0.0071884
                 144,              0.1125,             0.16587,                   0,            0.058664,             0.17742,            0.040944,             0.01051,             0.11495,             0.19302,                   0,           0.0071686,           0.0071686,           0.0071686
                 145,             0.10804,             0.14941,                   0,            0.058664,             0.17742,            0.040944,             0.01051,             0.11495,             0.19302,                   0,           0.0071488,           0.0071488,           0.0071488
                 146,              0.1113,             0.15244,                   0,            0.058664,             0.17742,            0.040944,             0.01051,             0.11495,             0.19302,                   0,            0.007129,            0.007129,            0.007129
                 147,              0.1162,             0.15534,                   0,            0.082605,             0.13441,            0.046108,            0.013185,             0.11354,             0.19785,                   0,           0.0071092,           0.0071092,           0.0071092
                 148,             0.12042,             0.15544,                   0,            0.082605,             0.13441,            0.046108,            0.013185,             0.11354,             0.19785,                   0,           0.0070894,           0.0070894,           0.0070894
                 149,             0.11761,              0.1416,                   0,            0.082605,             0.13441,            0.046108,            0.013185,             0.11354,             0.19785,                   0,           0.0070696,           0.0070696,           0.0070696
                 150,             0.11382,              0.1344,                   0,            0.082605,             0.13441,            0.046108,            0.013185,             0.11354,             0.19785,                   0,           0.0070498,           0.0070498,           0.0070498
                 151,              0.1072,             0.12727,                   0,            0.099225,             0.13978,            0.053002,            0.015288,             0.11243,             0.20145,                   0,             0.00703,             0.00703,             0.00703
                 152,              0.1129,             0.13977,                   0,            0.099225,             0.13978,            0.053002,            0.015288,             0.11243,             0.20145,                   0,           0.0070102,           0.0070102,           0.0070102
                 153,             0.12044,             0.18166,                   0,            0.099225,             0.13978,            0.053002,            0.015288,             0.11243,             0.20145,                   0,           0.0069904,           0.0069904,           0.0069904
                 154,             0.11069,             0.16087,                   0,            0.099225,             0.13978,            0.053002,            0.015288,             0.11243,             0.20145,                   0,           0.0069706,           0.0069706,           0.0069706
                 155,             0.10366,             0.10808,                   0,            0.095129,              0.1371,            0.054826,            0.015181,             0.11195,             0.20225,                   0,           0.0069508,           0.0069508,           0.0069508
                 156,            0.082129,             0.16111,                   0,            0.095129,              0.1371,            0.054826,            0.015181,             0.11195,             0.20225,                   0,            0.006931,            0.006931,            0.006931
                 157,             0.11173,             0.13896,                   0,            0.095129,              0.1371,            0.054826,            0.015181,             0.11195,             0.20225,                   0,           0.0069112,           0.0069112,           0.0069112
                 158,              0.1139,             0.16468,                   0,            0.095129,              0.1371,            0.054826,            0.015181,             0.11195,             0.20225,                   0,           0.0068914,           0.0068914,           0.0068914
                 159,             0.11686,             0.15653,                   0,             0.10003,             0.12097,            0.050386,            0.014771,              0.1112,             0.20409,                   0,           0.0068716,           0.0068716,           0.0068716
                 160,             0.12128,              0.1634,                   0,             0.10003,             0.12097,            0.050386,            0.014771,              0.1112,             0.20409,                   0,           0.0068518,           0.0068518,           0.0068518
                 161,             0.10493,             0.13571,                   0,             0.10003,             0.12097,            0.050386,            0.014771,              0.1112,             0.20409,                   0,            0.006832,            0.006832,            0.006832
                 162,             0.11373,             0.16665,                   0,             0.10003,             0.12097,            0.050386,            0.014771,              0.1112,             0.20409,                   0,           0.0068122,           0.0068122,           0.0068122
